currency_name,buying_rate,average_rate,selling_rate,post_date
USD,"1,029.33","1,039.62","1,049.91",9/21/2022
USD,"1,029.65","1,039.95","1,050.24",9/22/2022
USD,"1,029.93","1,040.23","1,050.53",9/23/2022
USD,"1,030.28","1,040.58","1,050.88",9/26/2022
USD,"1,030.65","1,040.95","1,051.26",9/27/2022
USD,"1,031.04","1,041.35","1,051.66",9/28/2022
USD,"1,031.34","1,041.65","1,051.96",9/29/2022
USD,"1,031.61","1,041.93","1,052.24",9/30/2022
USD,"1,031.86","1,042.18","1,052.50",10/3/2022
USD,"1,032.19","1,042.51","1,052.83",10/4/2022
USD,"1,032.46","1,042.78","1,053.10",10/5/2022
USD,"1,032.72","1,043.05","1,053.38",10/6/2022
USD,"1,033.22","1,043.55","1,053.88",10/7/2022
USD,"1,033.80","1,044.13","1,054.47",10/10/2022
USD,"1,034.29","1,044.63","1,054.97",10/11/2022
USD,"1,034.67","1,045.02","1,055.36",10/12/2022
USD,"1,035.16","1,045.51","1,055.86",10/13/2022
USD,"1,035.70","1,046.05","1,056.41",10/14/2022
USD,"1,036.04","1,046.40","1,056.76",10/17/2022
USD,"1,036.09","1,046.45","1,056.81",10/18/2022
USD,"1,036.37","1,046.73","1,057.09",10/19/2022
USD,"1,036.45","1,046.81","1,057.18",10/20/2022
USD,"1,036.68","1,047.04","1,057.41",10/21/2022
USD,"1,036.75","1,047.11","1,057.48",10/24/2022
USD,"1,037.24","1,047.61","1,057.98",10/25/2022
USD,"1,037.36","1,047.73","1,058.10",10/26/2022
USD,"1,037.71","1,048.09","1,058.46",10/27/2022
USD,"1,037.93","1,048.31","1,058.68",10/28/2022
USD,"1,038.45","1,048.83","1,059.22",10/31/2022
USD,"1,038.96","1,049.35","1,059.74",11/1/2022
USD,"1,039.51","1,049.91","1,060.30",11/2/2022
USD,"1,040.07","1,050.47","1,060.87",11/3/2022
USD,"1,040.19","1,050.59","1,060.99",11/4/2022
USD,"1,040.55","1,050.95","1,061.36",11/7/2022
USD,"1,040.77","1,051.17","1,061.58",11/8/2022
USD,"1,041.36","1,051.77","1,062.18",11/9/2022
USD,"1,041.99","1,052.40","1,062.82",11/10/2022
USD,"1,042.43","1,052.85","1,063.27",11/11/2022
USD,"1,042.74","1,053.17","1,063.60",11/14/2022
USD,"1,043.08","1,053.51","1,063.94",11/15/2022
USD,"1,043.76","1,054.20","1,064.64",11/16/2022
USD,"1,044.31","1,054.75","1,065.19",11/17/2022
USD,"1,044.49","1,054.93","1,065.37",11/18/2022
USD,"1,044.48","1,054.92","1,065.36",11/21/2022
USD,"1,045.07","1,055.52","1,065.97",11/22/2022
USD,"1,045.56","1,056.01","1,066.47",11/23/2022
USD,"1,045.85","1,056.31","1,066.77",11/24/2022
USD,"1,046.33","1,056.79","1,067.25",11/25/2022
USD,"1,046.37","1,056.83","1,067.29",11/28/2022
USD,"1,047.06","1,057.53","1,068.00",11/29/2022
USD,"1,047.16","1,057.63","1,068.10",11/30/2022
USD,"1,047.81","1,058.28","1,068.76",12/1/2022
USD,"1,048.47","1,058.95","1,069.44",12/2/2022
USD,"1,049.02","1,059.51","1,070.00",12/5/2022
USD,"1,049.72","1,060.21","1,070.71",12/6/2022
USD,"1,050.51","1,061.01","1,071.52",12/7/2022
USD,"1,051.07","1,061.58","1,072.09",12/8/2022
USD,"1,051.22","1,061.73","1,072.24",12/9/2022
USD,"1,052.20","1,062.72","1,073.25",12/12/2022
USD,"1,052.96","1,063.48","1,074.01",12/13/2022
USD,"1,053.65","1,064.19","1,074.72",12/14/2022
USD,"1,054.44","1,064.99","1,075.53",12/15/2022
USD,"1,054.69","1,065.24","1,075.78",12/16/2022
USD,"1,055.60","1,066.16","1,076.71",12/19/2022
USD,"1,056.41","1,066.97","1,077.53",12/20/2022
USD,"1,056.71","1,067.28","1,077.85",12/21/2022
USD,"1,057.83","1,068.40","1,078.98",12/22/2022
USD,"1,058.36","1,068.94","1,079.52",12/23/2022
USD,"1,058.96","1,069.55","1,080.14",12/28/2022
USD,"1,059.49","1,070.09","1,080.68",12/29/2022
USD,"1,060.11","1,070.71","1,081.31",12/30/2022
USD,"1,061.09","1,071.70","1,082.31",1/4/2023
USD,"1,061.56","1,072.18","1,082.79",1/5/2023
USD,"1,062.04","1,072.66","1,083.28",1/6/2023
USD,"1,062.48","1,073.11","1,083.73",1/9/2023
USD,"1,062.59","1,073.22","1,083.84",1/10/2023
USD,"1,063.78","1,074.42","1,085.05",1/11/2023
USD,"1,064.63","1,075.28","1,085.92",1/12/2023
USD,"1,065.01","1,075.66","1,086.31",1/13/2023
USD,"1,065.67","1,076.33","1,086.98",1/16/2023
USD,"1,066.35","1,077.01","1,087.67",1/17/2023
USD,"1,066.60","1,077.26","1,087.93",1/18/2023
USD,"1,066.72","1,077.39","1,088.05",1/19/2023
USD,"1,068.27","1,078.95","1,089.63",1/20/2023
USD,"1,069.04","1,079.73","1,090.41",1/23/2023
USD,"1,070.44","1,081.15","1,091.85",1/24/2023
USD,"1,071.15","1,081.86","1,092.57",1/25/2023
USD,"1,071.19","1,081.90","1,092.61",1/26/2023
USD,"1,072.68","1,083.41","1,094.14",1/27/2023
USD,"1,072.12","1,082.84","1,093.56",1/30/2023
USD,"1,073.03","1,083.76","1,094.49",1/31/2023
USD,"1,074.12","1,084.86","1,095.60",2/2/2023
USD,"1,075.04","1,085.79","1,096.54",2/3/2023
USD,"1,074.80","1,085.54","1,096.29",2/6/2023
USD,"1,076.13","1,086.89","1,097.65",2/7/2023
USD,"1,076.14","1,086.90","1,097.66",2/8/2023
USD,"1,076.12","1,086.88","1,097.64",2/9/2023
USD,"1,076.75","1,087.51","1,098.28",2/10/2023
USD,"1,076.92","1,087.68","1,098.45",2/13/2023
USD,"1,077.39","1,088.16","1,098.94",2/14/2023
USD,"1,077.51","1,088.28","1,099.06",2/15/2023
USD,"1,078.21","1,088.99","1,099.77",2/16/2023
USD,"1,078.69","1,089.47","1,100.26",2/17/2023
USD,"1,078.40","1,089.18","1,099.97",2/20/2023
USD,"1,079.35","1,090.14","1,100.93",2/21/2023
USD,"1,079.69","1,090.48","1,101.28",2/22/2023
USD,"1,080.60","1,091.41","1,102.21",2/23/2023
USD,"1,080.51","1,091.32","1,102.12",2/24/2023
USD,"1,081.28","1,092.10","1,102.91",2/27/2023
USD,"1,080.26","1,091.07","1,101.87",2/28/2023
USD,"1,080.24","1,091.05","1,101.85",3/1/2023
USD,"1,081.25","1,092.06","1,102.87",3/2/2023
USD,"1,080.93","1,091.73","1,102.54",3/3/2023
USD,"1,081.25","1,092.06","1,102.87",3/6/2023
USD,"1,081.58","1,092.39","1,103.21",3/7/2023
USD,"1,082.79","1,093.62","1,104.45",3/8/2023
USD,"1,083.80","1,094.64","1,105.48",3/9/2023
USD,"1,083.69","1,094.53","1,105.37",3/10/2023
USD,"1,083.75","1,094.59","1,105.43",3/13/2023
USD,"1,084.19","1,095.03","1,105.87",3/14/2023
USD,"1,084.23","1,095.07","1,105.91",3/15/2023
USD,"1,086.09","1,096.95","1,107.81",3/16/2023
USD,"1,085.27","1,096.12","1,106.97",3/17/2023
USD,"1,086.31","1,097.17","1,108.03",3/20/2023
USD,"1,086.12","1,096.98","1,107.84",3/21/2023
USD,"1,088.02","1,098.90","1,109.78",3/22/2023
USD,"1,089.64","1,100.53","1,111.43",3/23/2023
USD,"1,089.95","1,100.85","1,111.75",3/24/2023
USD,"1,089.36","1,100.25","1,111.14",3/27/2023
USD,"1,090.01","1,100.91","1,111.81",3/28/2023
USD,"1,091.31","1,102.22","1,113.13",3/29/2023
USD,"1,092.31","1,103.23","1,114.15",3/30/2023
USD,"1,092.70","1,103.62","1,114.55",3/31/2023
USD,"1,094.08","1,105.02","1,115.96",4/3/2023
USD,"1,094.19","1,105.13","1,116.07",4/4/2023
USD,"1,094.83","1,105.78","1,116.72",4/5/2023
USD,"1,094.94","1,105.88","1,116.83",4/6/2023
USD,"1,095.68","1,106.63","1,117.59",4/11/2023
USD,"1,096.31","1,107.27","1,118.23",4/12/2023
USD,"1,098.11","1,109.09","1,120.07",4/13/2023
USD,"1,099.22","1,110.21","1,121.20",4/14/2023
USD,"1,100.66","1,111.66","1,122.67",4/17/2023
USD,"1,101.39","1,112.40","1,123.41",4/18/2023
USD,"1,100.93","1,111.94","1,122.95",4/19/2023
USD,"1,101.93","1,112.95","1,123.97",4/20/2023
USD,"1,102.51","1,113.54","1,124.56",4/24/2023
USD,"1,102.66","1,113.69","1,124.71",4/25/2023
USD,"1,102.60","1,113.62","1,124.65",4/26/2023
USD,"1,103.69","1,114.73","1,125.76",4/27/2023
USD,"1,104.47","1,115.51","1,126.56",4/28/2023
USD,"1,105.31","1,116.36","1,127.41",5/2/2023
USD,"1,105.85","1,116.91","1,127.97",5/3/2023
USD,"1,106.34","1,117.40","1,128.46",5/4/2023
USD,"1,107.55","1,118.63","1,129.70",5/5/2023
USD,"1,108.26","1,119.35","1,130.43",5/8/2023
USD,"1,109.33","1,120.42","1,131.51",5/9/2023
USD,"1,109.45","1,120.54","1,131.64",5/10/2023
USD,"1,109.83","1,120.92","1,132.02",5/11/2023
USD,"1,110.41","1,121.51","1,132.61",5/12/2023
USD,"1,111.57","1,122.69","1,133.80",5/15/2023
USD,"1,112.00","1,123.12","1,134.24",5/16/2023
USD,"1,113.04","1,124.16","1,135.29",5/17/2023
USD,"1,113.54","1,124.67","1,135.81",5/18/2023
USD,"1,114.51","1,125.66","1,136.80",5/19/2023
USD,"1,115.18","1,126.33","1,137.48",5/22/2023
USD,"1,115.60","1,126.76","1,137.91",5/23/2023
USD,"1,116.24","1,127.40","1,138.56",5/24/2023
USD,"1,117.09","1,128.26","1,139.43",5/25/2023
USD,"1,117.92","1,129.10","1,140.28",5/26/2023
USD,"1,118.79","1,129.97","1,141.16",5/29/2023
USD,"1,119.60","1,130.79","1,141.99",5/30/2023
USD,"1,120.37","1,131.58","1,142.78",5/31/2023
USD,"1,121.37","1,132.58","1,143.79",6/1/2023
USD,"1,122.19","1,133.41","1,144.63",6/2/2023
USD,"1,123.21","1,134.44","1,145.67",6/5/2023
USD,"1,123.23","1,134.46","1,145.69",6/6/2023
USD,"1,124.62","1,135.86","1,147.11",6/7/2023
USD,"1,126.09","1,137.35","1,148.61",6/8/2023
USD,"1,126.94","1,138.21","1,149.48",6/9/2023
USD,"1,128.11","1,139.39","1,150.67",6/12/2023
USD,"1,130.12","1,141.42","1,152.72",6/13/2023
USD,"1,132.24","1,143.56","1,154.88",6/14/2023
USD,"1,133.94","1,145.28","1,156.62",6/15/2023
USD,"1,136.05","1,147.41","1,158.77",6/16/2023
USD,"1,138.50","1,149.88","1,161.27",6/19/2023
USD,"1,141.14","1,152.55","1,163.96",6/20/2023
USD,"1,142.95","1,154.38","1,165.81",6/21/2023
USD,"1,144.65","1,156.09","1,167.54",6/22/2023
USD,"1,146.65","1,158.11","1,169.58",6/23/2023
USD,"1,148.58","1,160.06","1,171.54",6/26/2023
USD,"1,150.59","1,162.09","1,173.60",6/27/2023
USD,"1,151.10","1,162.61","1,174.12",6/29/2023
USD,"1,153.03","1,164.55","1,176.08",6/30/2023
USD,"1,154.51","1,166.05","1,177.60",7/5/2023
USD,"1,155.46","1,167.01","1,178.57",7/6/2023
USD,"1,156.20","1,167.76","1,179.32",7/7/2023
USD,"1,157.25","1,168.82","1,180.39",7/10/2023
USD,"1,158.09","1,169.67","1,181.25",7/11/2023
USD,"1,158.31","1,169.89","1,181.48",7/12/2023
USD,"1,158.59","1,170.17","1,181.76",7/13/2023
USD,"1,159.04","1,170.62","1,182.21",7/14/2023
USD,"1,159.60","1,171.19","1,182.79",7/17/2023
USD,1160.718195,1172.324205,1183.930215,7/18/2023
USD,"1,161.17","1,172.79","1,184.40",7/19/2023
USD,"1,161.72","1,173.34","1,184.95",7/20/2023
USD,"1,162.54","1,174.16","1,185.79",7/21/2023
USD,"1,163.19","1,174.82","1,186.45",7/24/2023
USD,"1,163.94","1,175.58","1,187.22",7/25/2023
USD,"1,164.48","1,176.12","1,187.77",7/26/2023
USD,"1,165.22","1,176.87","1,188.52",7/27/2023
USD,"1,165.74","1,177.39","1,189.05",7/28/2023
USD,"1,166.48","1,178.14","1,189.81",7/31/2023
USD,"1,167.32","1,178.99","1,190.66",8/1/2023
USD,"1,167.96","1,179.64","1,191.32",8/2/2023
USD,"1,168.92","1,180.61","1,192.30",8/3/2023
USD,"1,169.57","1,181.26","1,192.95",8/7/2023
USD,"1,170.20","1,181.90","1,193.60",8/8/2023
USD,"1,170.81","1,182.52","1,194.23",8/9/2023
USD,"1,171.39","1,183.10","1,194.81",8/10/2023
USD,"1,172.00","1,183.72","1,195.44",8/11/2023
USD,"1,172.75","1,184.47","1,196.20",8/14/2023
USD,"1,173.80","1,185.53","1,197.27",8/16/2023
USD,"1,174.68","1,186.43","1,198.17",8/17/2023
USD,"1,175.37","1,187.12","1,198.87",8/18/2023
USD,"1,176.22","1,187.98","1,199.74",8/21/2023
USD,"1,176.94","1,188.71","1,200.48",8/22/2023
USD,"1,177.94","1,189.72","1,201.50",8/23/2023
USD,"1,178.40","1,190.18","1,201.96",8/24/2023
USD,"1,178.88","1,190.67","1,202.46",8/25/2023
USD,"1,179.42","1,191.21","1,203.00",8/28/2023
USD,"1,180.70","1,192.50","1,204.31",8/29/2023
USD,"1,181.14","1,192.95","1,204.76",8/30/2023
USD,"1,181.51","1,193.32","1,205.14",8/31/2023
USD,"1,181.99","1,193.80","1,205.62",9/1/2023
USD,"1,182.42","1,194.25","1,206.07",9/4/2023
USD,"1,183.29","1,195.12","1,206.95",9/5/2023
USD,"1,184.40","1,196.25","1,208.09",9/6/2023
USD,"1,184.86","1,196.71","1,208.56",9/7/2023
USD,"1,185.40","1,197.25","1,209.10",9/8/2023
USD,"1,185.76","1,197.62","1,209.48",9/11/2023
USD,"1,186.71","1,198.58","1,210.44",9/12/2023
USD,"1,187.05","1,198.92","1,210.78",9/13/2023
USD,"1,188.68","1,200.57","1,212.46",9/14/2023
USD,"1,189.04","1,200.93","1,212.82",9/15/2023
USD,"1,190.42","1,202.33","1,214.23",9/18/2023
USD,"1,190.67","1,202.58","1,214.48",9/19/2023
USD,"1,191.18","1,203.09","1,215.00",9/20/2023
USD,"1,193.11","1,205.04","1,216.97",9/21/2023
USD,"1,194.34","1,206.28","1,218.23",9/22/2023
USD,"1,196.47","1,208.43","1,220.39",9/25/2023
USD,"1,198.27","1,210.25","1,222.23",9/26/2023
USD,"1,200.62","1,212.62","1,224.63",9/27/2023
USD,"1,201.51","1,213.52","1,225.53",9/28/2023
USD,"1,202.88","1,214.91","1,226.94",9/29/2023
USD,"1,204.83","1,216.88","1,228.93",10/2/2023
USD,"1,205.94","1,218.00","1,230.05",10/3/2023
USD,"1,207.42","1,219.50","1,231.57",10/4/2023
USD,"1,208.66","1,220.74","1,232.83",10/5/2023
USD,"1,209.04","1,221.13","1,233.22",10/6/2023
USD,"1,209.15","1,221.24","1,233.33",10/9/2023
USD,"1,210.18","1,222.28","1,234.38",10/10/2023
USD,"1,210.23","1,222.33","1,234.43",10/11/2023
USD,"1,210.51","1,222.61","1,234.72",10/12/2023
USD,"1,210.87","1,222.98","1,235.09",10/13/2023
USD,"1,211.22","1,223.33","1,235.44",10/16/2023
USD,"1,211.72","1,223.84","1,235.95",10/17/2023
USD,"1,212.77","1,224.90","1,237.02",10/18/2023
USD,"1,212.87","1,225.00","1,237.12",10/19/2023
USD,"1,213.83","1,225.97","1,238.11",10/20/2023
USD,"1,214.48","1,226.63","1,238.77",10/23/2023
USD,"1,215.32","1,227.48","1,239.63",10/24/2023
USD,"1,215.87","1,228.03","1,240.18",10/25/2023
USD,"1,216.40","1,228.56","1,240.72",10/26/2023
USD,"1,216.92","1,229.08","1,241.25",10/27/2023
USD,"1,217.33","1,229.50","1,241.67",10/30/2023
USD,"1,218.02","1,230.20","1,242.38",10/31/2023
USD,"1,218.68","1,230.87","1,243.05",11/1/2023
USD,"1,219.05","1,231.24","1,243.43",11/2/2023
USD,"1,219.66","1,231.85","1,244.05",11/3/2023
USD,"1,219.55","1,231.74","1,243.94",11/6/2023
USD,"1,219.98","1,232.18","1,244.38",11/7/2023
USD,"1,220.48","1,232.69","1,244.89",11/8/2023
USD,"1,221.03","1,233.24","1,245.45",11/9/2023
USD,"1,221.77","1,233.99","1,246.21",11/10/2023
USD,"1,222.56","1,234.78","1,247.00",11/13/2023
USD,"1,223.36","1,235.59","1,247.82",11/14/2023
USD,"1,224.05","1,236.29","1,248.53",11/15/2023
USD,"1,224.90","1,237.15","1,249.40",11/16/2023
USD,"1,224.93","1,237.18","1,249.42",11/17/2023
USD,"1,225.81","1,238.07","1,250.32",11/20/2023
USD,"1,226.78","1,239.05","1,251.31",11/21/2023
USD,"1,227.66","1,239.94","1,252.21",11/22/2023
USD,"1,228.57","1,240.86","1,253.14",11/23/2023
USD,"1,229.44","1,241.74","1,254.03",11/24/2023
USD,"1,230.41","1,242.71","1,255.01",11/27/2023
USD,"1,231.69","1,244.01","1,256.32",11/28/2023
USD,"1,232.91","1,245.24","1,257.56",11/29/2023
USD,"1,234.42","1,246.77","1,259.11",11/30/2023
USD,"1,235.74","1,248.09","1,260.45",12/1/2023
USD,"1,236.69","1,249.06","1,261.42",12/4/2023
USD,"1,238.09","1,250.47","1,262.85",12/5/2023
USD,"1,238.95","1,251.34","1,263.73",12/6/2023
USD,"1,238.81","1,251.20","1,263.59",12/7/2023
USD,"1,239.59","1,251.98","1,264.37",12/8/2023
USD,"1,240.36","1,252.76","1,265.16",12/11/2023
USD,"1,241.26","1,253.67","1,266.08",12/12/2023
USD,"1,242.27","1,254.69","1,267.11",12/13/2023
USD,"1,242.93","1,255.36","1,267.78",12/14/2023
USD,"1,243.99","1,256.43","1,268.87",12/15/2023
USD,"1,244.83","1,257.28","1,269.72",12/18/2023
USD,"1,245.78","1,258.24","1,270.69",12/19/2023
USD,"1,247.01","1,259.48","1,271.95",12/20/2023
USD,"1,247.57","1,260.04","1,272.52",12/21/2023
USD,"1,248.97","1,261.46","1,273.94",12/22/2023
USD,"1,249.60","1,262.10","1,274.59",12/27/2023
USD,"1,250.45","1,262.95","1,275.45",12/28/2023
USD,"1,251.42","1,263.93","1,276.44",12/29/2023
USD,"1,253.60","1,266.14","1,278.67",1/3/2024
USD,"1,254.96","1,267.50","1,280.05",1/4/2024
USD,"1,255.60","1,268.16","1,280.71",1/5/2024
USD,"1,256.02","1,268.58","1,281.14",1/8/2024
USD,"1,256.12","1,268.68","1,281.24",1/9/2024
USD,"1,256.35","1,268.91","1,281.47",1/10/2024
USD,"1,257.19","1,269.76","1,282.33",1/11/2024
USD,"1,257.83","1,270.41","1,282.98",1/12/2024
USD,"1,257.73","1,270.31","1,282.89",1/15/2024
USD,"1,258.48","1,271.06","1,283.64",1/16/2024
USD,"1,258.97","1,271.56","1,284.15",1/17/2024
USD,"1,259.01","1,271.59","1,284.18",1/18/2024
USD,"1,258.90","1,271.49","1,284.08",1/19/2024
USD,"1,259.40","1,271.99","1,284.58",1/22/2024
USD,"1,259.96","1,272.56","1,285.16",1/23/2024
USD,"1,260.47","1,273.07","1,285.68",1/24/2024
USD,"1,261.31","1,273.92","1,286.53",1/25/2024
USD,"1,261.45","1,274.06","1,286.68",1/26/2024
USD,"1,261.31","1,273.92","1,286.53",1/29/2024
USD,"1,261.78","1,274.40","1,287.01",1/30/2024
USD,"1,262.28","1,274.90","1,287.52",1/31/2024
USD,"1,262.44","1,275.06","1,287.69",2/2/2024
USD,"1,262.85","1,275.48","1,288.11",2/5/2024
USD,"1,263.10","1,275.73","1,288.36",2/6/2024
USD,"1,262.88","1,275.51","1,288.13",2/7/2024
USD,"1,262.86","1,275.49","1,288.12",2/8/2024
USD,"1,263.43","1,276.06","1,288.70",2/9/2024
USD,"1,263.87","1,276.51","1,289.14",2/12/2024
USD,"1,264.91","1,277.56","1,290.21",2/13/2024
USD,"1,263.83","1,276.46","1,289.10",2/14/2024
USD,"1,264.49","1,277.13","1,289.78",2/15/2024
USD,"1,265.24","1,277.89","1,290.54",2/16/2024
USD,"1,266.05","1,278.71","1,291.37",2/19/2024
USD,"1,266.40","1,279.06","1,291.73",2/20/2024
USD,"1,266.15","1,278.81","1,291.47",2/21/2024
USD,"1,266.95","1,279.62","1,292.29",2/22/2024
USD,"1,267.29","1,279.96","1,292.63",2/23/2024
USD,"1,267.96","1,280.63","1,293.31",2/26/2024
USD,"1,267.72","1,280.40","1,293.07",2/27/2024
USD,"1,268.55","1,281.23","1,293.91",2/28/2024
USD,"1,269.05","1,281.74","1,294.43",2/29/2024
USD,"1,269.72","1,282.41","1,295.11",3/1/2024
USD,"1,270.61","1,283.31","1,296.02",3/4/2024
USD,"1,271.63","1,284.34","1,297.06",3/5/2024
USD,"1,271.53","1,284.25","1,296.96",3/6/2024
USD,"1,272.35","1,285.07","1,297.79",3/7/2024
USD,"1,272.55","1,285.28","1,298.00",3/8/2024
USD,"1,272.51","1,285.24","1,297.96",3/11/2024
USD,"1,272.94","1,285.67","1,298.40",3/12/2024
USD,"1,273.46","1,286.20","1,298.93",3/13/2024
USD,"1,273.86","1,286.59","1,299.33",3/14/2024
USD,"1,274.45","1,287.19","1,299.94",3/15/2024
